id,from_loc_id,to_loc_id,distance
3164,32,96,13068.42447
3165,32,97,14723.66316
3166,32,98,12610.46609
3167,32,99,14683.90929
3168,32,100,6235.948332
3169,33,1,17184.41036
3170,33,2,10195.85866
3171,33,3,15621.36981
3172,33,4,13706.10133
3173,33,5,14203.00792
3174,33,6,6062.362358
3175,33,7,10614.41942
3176,33,8,11177.14815
3177,33,9,10831.18899
3178,33,10,17199.07165
3179,33,11,17488.67802
3180,33,12,15912.63225
3181,33,13,8146.552632
3182,33,14,8587.017559
3183,33,15,10503.56791
3184,33,16,6207.228882
3185,33,17,1663.925082
3186,33,18,10580.29015
3187,33,19,4571.704523
3188,33,20,6178.113707
3189,33,21,11283.32057
3190,33,22,10616.83975
3191,33,23,9313.47261
3192,33,24,9781.487046
3193,33,25,16830.52859
3194,33,26,7553.475294
3195,33,27,16541.27413
3196,33,28,10232.92303
3197,33,29,8680.162801
3198,33,30,11184.7321
3199,33,31,2443.582595
1,1,2,12021.00618
2,1,3,1565.446331
3,1,4,3498.788115
4,1,5,8125.517451
5,1,6,11926.65466
6,1,7,9823.736519
7,1,8,6330.300318
8,1,9,11803.64835
9,1,10,1909.693277
10,1,11,2897.859135
11,1,12,2224.379152
12,1,13,9681.926065
13,1,14,11590.83844
14,1,15,11544.82473
15,1,16,13641.82377
16,1,17,16611.60746
17,1,18,10172.09775
18,1,19,16798.49233
19,1,20,12759.06159
20,1,21,10777.4607
21,1,22,11637.98552
22,1,23,8834.853966
23,1,24,12106.08063
24,1,25,4367.657463
25,1,26,11787.28553
26,1,27,2945.844584
27,1,28,8391.666712
28,1,29,10649.58035
29,1,30,6541.341206
30,1,31,14796.48927
31,1,32,9150.361013
32,1,33,17184.41036
33,1,34,11598.94127
34,1,35,8883.58808
35,1,36,8023.993629
36,1,37,14242.11808
37,1,38,19417.64431
38,1,39,11916.79124
39,1,40,8700.709541
40,1,41,13326.14068
41,1,42,6235.44698
42,1,43,6630.74595
43,1,44,7930.78933
44,1,45,3812.434448
45,1,46,3415.775191
46,1,47,2160.347065
47,1,48,15417.41693
48,1,49,13036.89529
49,1,50,15612.94551
50,1,51,12148.52617
51,1,52,9913.639325
52,1,53,9455.333223
53,1,54,18833.32537
54,1,55,13178.74953
55,1,56,7832.583387
56,1,57,7912.638152
57,1,58,14463.42448
58,1,59,17962.20244
59,1,60,13072.59974
60,1,61,14132.59059
61,1,62,11638.93385
62,1,63,12507.13368
63,1,64,10681.87471
64,1,65,6602.137719
65,1,66,15663.18466
66,1,67,9483.83301
67,1,68,12209.3829
68,1,69,11879.26261
69,1,70,5209.166684
70,1,71,9060.552107
71,1,72,6314.848666
72,1,73,7892.289509
73,1,74,9852.491843
74,1,75,9366.486751
75,1,76,5009.39955
76,1,77,12637.61059
77,1,78,3310.702303
78,1,79,13427.85664
79,1,80,13514.65844
80,1,81,8269.085437
81,1,82,12593.67485
82,1,83,11672.42619
83,1,84,7844.822086
84,1,85,16386.20374
85,1,86,11089.64018
86,1,87,9101.430545
87,1,88,5352.01154
88,1,89,11267.16233
89,1,90,19145.71885
933,10,43,6293.496212
934,10,44,7483.408622
935,10,45,5672.460933
936,10,46,4521.726826
937,10,47,4065.892654
938,10,48,15514.86196
939,10,49,14782.8479
940,10,50,15844.56745
941,10,51,12553.48604
942,10,52,8029.17639
943,10,53,10742.21631
944,10,54,16927.39951
945,10,55,11430.16372
946,10,56,6063.392968
947,10,57,7253.420282
948,10,58,12724.68502
949,10,59,16906.90518
950,10,60,13526.47088
951,10,61,16021.90965
952,10,62,12376.20981
953,10,63,14325.65478
954,10,64,11770.21908
955,10,65,7031.457512
956,10,66,15649.01735
957,10,67,8750.626029
958,10,68,10583.41632
959,10,69,11835.57708
960,10,70,5796.928362
961,10,71,7756.812198
962,10,72,5512.836857
963,10,73,9796.290648
964,10,74,10803.92637
965,10,75,8724.491492
966,10,76,6051.836696
967,10,77,11174.66083
968,10,78,4368.056757
969,10,79,14365.21771
970,10,80,14078.72523
971,10,81,6518.505145
972,10,82,11984.53737
973,10,83,12350.8035
974,10,84,6998.126294
975,10,85,17829.35804
976,10,86,9849.694718
977,10,87,10918.8443
978,10,88,6926.901517
979,10,89,10994.98186
980,10,90,18860.47579
981,10,91,14415.78093
982,10,92,13607.94305
983,10,93,7744.786411
984,10,94,7238.527098
985,10,95,13096.27574
986,10,96,11200.22215
987,10,97,7267.386801
988,10,98,12831.47711
989,10,99,6097.016781
990,10,100,15354.07561
991,11,1,2897.859135
992,11,2,9194.975463
993,11,3,3944.777546
994,11,4,5404.122152
995,11,5,8117.330308
996,11,6,14724.11743
997,11,7,11833.1403
998,11,8,9034.742932
999,11,9,9291.648309
1000,11,10,4266.69535
1301,14,15,4799.550344
1302,14,16,2382.160046
1303,14,17,10250.91557
1304,14,18,2185.68497
1305,14,19,11590.71973
1306,14,20,14685.15119
1307,14,21,5087.659951
1308,14,22,5486.10511
1309,14,23,15625.699
1310,14,24,4178.478079
1311,14,25,14533.90144
1312,14,26,16128.1851
1313,14,27,14425.03929
1314,14,28,17084.51924
1315,14,29,17201.47608
1316,14,30,7391.836854
1317,14,31,8280.901698
1318,14,32,2505.419837
1319,14,33,8587.017559
1320,14,34,6133.531753
1321,14,35,15129.98565
1322,14,36,16209.21512
1323,14,37,14166.16911
1324,14,38,8645.977068
1325,14,39,5922.577638
1326,14,40,9465.908804
1327,14,41,5550.072743
1328,14,42,8142.883988
1329,14,43,10452.97423
1330,14,44,14224.90701
1331,14,45,7785.544299
1332,14,46,9172.623428
1333,14,47,9491.747579
1334,14,48,6495.399401
1335,14,49,4457.325191
1336,14,50,6228.423269
1337,14,51,5913.396155
1338,14,52,16569.41133
1339,14,53,7672.928069
1340,14,54,9500.175462
1341,14,55,15215.18142
1342,14,56,15758.07751
1343,14,57,14926.72525
1344,14,58,13921.21763
1345,14,59,8334.31444
1346,14,60,5610.367182
1347,14,61,3638.629644
1348,14,62,4920.408548
1349,14,63,959.7882005
1350,14,64,3931.119108
1351,14,65,8347.489177
1352,14,66,6740.230051
1353,14,67,14724.67519
1354,14,68,15941.85705
1355,14,69,7425.034028
1356,14,70,11767.34697
1357,14,71,12958.72102
1358,14,72,15426.35564
1359,14,73,4517.009899
1360,14,74,8863.974294
1361,14,75,14453.28599
1362,14,76,7957.511569
1363,14,77,12157.05828
1364,14,78,11212.0855
1365,14,79,4151.731625
1366,14,80,5261.240684
1367,14,81,19643.23963
1368,14,82,9016.045991
1369,14,83,5115.268658
1370,14,84,15574.9876
1371,14,85,4891.397879
1372,14,86,11922.5376
1373,14,87,2492.29443
1374,14,88,6540.03856
1375,14,89,8372.083418
1376,14,90,7782.507253
1377,14,91,4297.594389
1378,14,92,6334.780431
1379,14,93,17251.08171
1380,14,94,18036.98678
1381,14,95,4473.617296
1382,14,96,11923.57385
1383,14,97,15134.49766
1384,14,98,11369.62714
1385,14,99,15727.37258
1386,14,100,4188.247803
1387,15,1,11544.82473
1388,15,2,692.543815
1389,15,3,12533.27407
1390,15,4,13346.16349
1391,15,5,9138.239239
1392,15,6,16517.17722
1393,15,7,13935.51544
1394,15,8,17406.52123
1395,15,9,2411.472101
1396,15,10,12323.37347
1397,15,11,8678.070657
1398,15,12,10511.82004
1399,15,13,18613.59817
1400,15,14,4799.550344
1701,18,19,12726.54045
1702,18,20,16757.83726
1703,18,21,3478.059045
1704,18,22,4208.863462
1705,18,23,17058.96708
1706,18,24,3239.561161
1707,18,25,12428.91145
1708,18,26,18049.78422
1709,18,27,12709.80766
1710,18,28,18047.44955
1711,18,29,19206.74231
1712,18,30,7808.996681
1713,18,31,10465.04403
1714,18,32,1507.283593
1715,18,33,10580.29015
1716,18,34,4823.586386
1717,18,35,16597.72767
1718,18,36,17144.28483
1719,18,37,15120.98081
1720,18,38,9906.620287
1721,18,39,7894.604142
1722,18,40,10797.44679
1723,18,41,4981.318718
1724,18,42,8556.177867
1725,18,43,8293.429459
1726,18,44,15338.9068
1727,18,45,6582.235456
1728,18,46,7282.788666
1729,18,47,8291.511607
1730,18,48,6647.997059
1731,18,49,6598.448128
1732,18,50,6516.28423
1733,18,51,4817.915526
1734,18,52,15191.03429
1735,18,53,9133.914112
1736,18,54,10747.39584
1737,18,55,16543.8223
1738,18,56,13726.07175
1739,18,57,15982.43056
1740,18,58,15336.14733
1741,18,59,9157.602656
1742,18,60,4922.701264
1743,18,61,5802.097438
1744,18,62,3671.026146
1745,18,63,3027.836772
1746,18,64,2261.594499
1747,18,65,6162.593965
1748,18,66,6946.981209
1749,18,67,16419.22295
1750,18,68,17643.9507
1751,18,69,6195.620627
1752,18,70,12015.2367
1753,18,71,11155.77153
1754,18,72,15607.07124
1755,18,73,4812.416847
1756,18,74,10472.81314
1757,18,75,16099.67659
1758,18,76,5917.035272
1759,18,77,11344.62835
1760,18,78,10814.65256
1761,18,79,3959.615926
1762,18,80,4826.830726
1763,18,81,17964.80488
1764,18,82,8019.499603
1765,18,83,3869.300548
1766,18,84,16521.68933
1767,18,85,6222.690263
1768,18,86,10589.75727
1769,18,87,2092.499373
1770,18,88,4836.894927
1771,18,89,6965.78487
1772,18,90,9368.923886
1773,18,91,4110.497243
1774,18,92,8353.590168
1775,18,93,18726.00356
1776,18,94,18856.29737
1777,18,95,3569.092693
1778,18,96,13932.67295
1779,18,97,16206.8332
1780,18,98,11105.1719
1781,18,99,16181.05315
1782,18,100,6368.375502
1783,19,1,16798.49233
1784,19,2,9756.310303
1785,19,3,16829.81404
1786,19,4,16235.42856
1787,19,5,9653.577232
1788,19,6,6730.022688
1789,19,7,6975.242595
1790,19,8,12194.47175
1791,19,9,9107.343065
1792,19,10,14903.52503
1793,19,11,17669.70553
1794,19,12,18940.24621
1795,19,13,8808.05479
1796,19,14,11590.71973
1797,19,15,10395.89175
1798,19,16,9588.817069
1799,19,17,3679.247862
1800,19,18,12726.54045
2101,22,23,18759.85446
2102,22,24,1368.145964
2103,22,25,11108.04132
2104,22,26,15012.39559
2105,22,27,12674.7767
2106,22,28,17451.05678
2107,22,29,15493.87808
2108,22,30,11937.28659
2109,22,31,12007.72106
2110,22,32,5641.423738
2111,22,33,10616.83975
2112,22,34,648.6366242
2113,22,35,19168.14397
2114,22,36,18314.04947
2115,22,37,11686.50389
2116,22,38,8085.380383
2117,22,39,11209.80371
2118,22,40,14912.78771
2119,22,41,1689.262595
2120,22,42,12656.50435
2121,22,43,6266.182361
2122,22,44,19451.41598
2123,22,45,9328.450059
2124,22,46,8233.552931
2125,22,47,10665.20113
2126,22,48,3832.77407
2127,22,49,9445.192248
2128,22,50,3979.933495
2129,22,51,695.8287528
2130,22,52,11179.83082
2131,22,53,13147.31796
2132,22,54,8689.562002
2133,22,55,13203.34105
2134,22,56,10469.41823
2135,22,57,19424.1317
2136,22,58,12469.03369
2137,22,59,6715.5268
2138,22,60,1442.504688
2139,22,61,7924.290705
2140,22,62,568.615957
2141,22,63,5705.449736
2142,22,64,1999.082218
2143,22,65,5186.770005
2144,22,66,4116.316099
2145,22,67,18836.43038
2146,22,68,14417.6237
2147,22,69,1999.727305
2148,22,70,15723.92439
2149,22,71,7540.618571
2150,22,72,17692.49735
2151,22,73,8995.504232
2152,22,74,14340.82123
2153,22,75,19020.79722
2154,22,76,6662.552948
2155,22,77,7139.10963
2156,22,78,13924.70006
2157,22,79,2323.98431
2158,22,80,1897.234013
2159,22,81,14882.0809
2160,22,82,3813.544699
2161,22,83,370.8559697
2162,22,84,18864.58652
2163,22,85,5787.11829
2164,22,86,6487.86609
2165,22,87,6283.880037
2166,22,88,7087.46807
2167,22,89,2887.478323
2168,22,90,8433.688117
2169,22,91,2315.522402
2170,22,92,11518.44011
2171,22,93,17046.5487
2172,22,94,16423.76775
2173,22,95,1166.978984
2174,22,96,16484.22695
2175,22,97,19320.11227
2176,22,98,7100.222383
2177,22,99,18142.47028
2178,22,100,8926.159228
2179,23,1,8834.853966
2180,23,2,18734.25817
2181,23,3,7933.049026
2182,23,4,7214.241693
2183,23,5,10555.91972
2184,23,6,3251.778497
2185,23,7,5572.320454
2186,23,8,3169.462882
2187,23,9,17072.72348
2188,23,10,7914.093884
2189,23,11,11724.64617
2190,23,12,9991.022303
2191,23,13,1451.66923
2192,23,14,15625.699
2193,23,15,19424.8193
2194,23,16,14150.38829
2195,23,17,7966.412835
2196,23,18,17058.96708
2197,23,19,9103.341848
2198,23,20,4124.319024
2199,23,21,19266.77237
2200,23,22,18759.85446
2501,26,27,9262.033737
2502,26,28,3551.914121
2503,26,29,1161.156366
2504,26,30,12955.4697
2505,26,31,8027.120389
2506,26,32,18363.67606
2507,26,33,7553.475294
2508,26,34,14534.01596
2509,26,35,4160.541447
2510,26,36,4234.923116
2511,26,37,3362.893869
2512,26,38,8199.964854
2513,26,39,11190.55531
2514,26,40,9368.783538
2515,26,41,13753.18534
2516,26,42,12285.03563
2517,26,43,12931.39834
2518,26,44,5556.603194
2519,26,45,15242.84736
2520,26,46,14670.92757
2521,26,47,13581.05446
2522,26,48,11798.51213
2523,26,49,12082.88463
2524,26,50,11855.72293
2525,26,51,14320.18212
2526,26,52,5384.407015
2527,26,53,10736.45458
2528,26,54,7375.375499
2529,26,55,1831.819007
2530,26,56,7420.292637
2531,26,57,5070.426654
2532,26,58,2841.198776
2533,26,59,9085.05635
2534,26,60,13889.31071
2535,26,61,12522.83588
2536,26,62,15419.38962
2537,26,63,15191.42758
2538,26,64,16911.89404
2539,26,65,15184.16185
2540,26,66,11489.34393
2541,26,67,3990.648216
2542,26,68,596.3733533
2543,26,69,13256.19658
2544,26,70,9232.15525
2545,26,71,9464.757369
2546,26,72,5981.254176
2547,26,73,15620.09824
2548,26,74,9328.406478
2549,26,75,4311.739541
2550,26,76,15944.00134
2551,26,77,8187.712377
2552,26,78,10762.73107
2553,26,79,14440.06963
2554,26,80,13802.22649
2555,26,81,3865.609446
2556,26,82,11383.28549
2557,26,83,15257.05342
2558,26,84,4719.294564
2559,26,85,11835.90497
2560,26,86,9397.920094
2561,26,87,17791.68941
2562,26,88,17136.21595
2563,26,89,12771.5382
2564,26,90,8681.74359
2565,26,91,14303.32823
2566,26,92,10676.9152
2567,26,93,2797.028418
2568,26,94,3058.000542
2569,26,95,15202.04978
2570,26,96,5484.901405
2571,26,97,4871.507824
2572,26,98,7929.560814
2573,26,99,5330.004124
2574,26,100,12159.53632
2575,27,1,2945.844584
2576,27,2,13103.08982
4222,43,65,2256.523027
4223,43,66,9376.198533
4224,43,67,14330.25087
4225,43,68,12735.6447
4226,43,69,5542.834503
4227,43,70,11825.48183
4228,43,71,3876.270122
4229,43,72,11462.88231
4230,43,73,10731.8958
4231,43,74,16154.468
4232,43,75,14455.24766
4233,43,76,3970.556345
4234,43,77,6945.235126
4235,43,78,9922.361936
4236,43,79,8590.094444
4237,43,80,7962.829392
4238,43,81,9773.704467
4239,43,82,5962.928986
4240,43,83,6520.251371
4241,43,84,12691.43783
4242,43,85,11974.96507
4243,43,86,5166.963895
4244,43,87,9298.047659
4245,43,88,6010.195526
4246,43,89,4730.088411
4247,43,90,13894.83695
4248,43,91,8578.276946
4249,43,92,16399.11589
4250,43,93,12171.64405
4251,43,94,11374.04824
4252,43,95,7371.9694
4253,43,96,17271.78782
4254,43,97,13089.32585
4255,43,98,8420.026917
4256,43,99,11878.56411
4257,43,100,14628.82058
4258,44,1,7930.78933
4259,44,2,19480.58446
4260,44,3,6755.776151
4261,44,4,5697.240757
4262,44,5,11643.1482
4263,44,6,4030.754873
4264,44,7,7181.713263
4265,44,8,1676.259398
4266,44,9,18649.78566
4267,44,10,7483.408622
4268,44,11,10693.37991
4269,44,12,8657.681682
4270,44,13,1788.093442
4271,44,14,14224.90701
4272,44,15,18844.56553
4273,44,16,13298.93001
4274,44,17,8694.171721
4275,44,18,15338.9068
4276,44,19,10543.28026
4277,44,20,5573.197944
4278,44,21,18431.36775
4279,44,22,19451.41598
4280,44,23,1755.990631
4281,44,24,18403.29916
4282,44,25,8786.051711
4283,44,26,5556.603194
4284,44,27,7098.531286
4285,44,28,2918.292776
4286,44,29,5036.185895
4287,44,30,7565.089202
4288,44,31,8194.126223
4289,44,32,13879.27517
4290,44,33,9739.465819
4291,44,34,19446.36176
4292,44,35,1396.06556
4293,44,36,1989.304411
4294,44,37,8889.397989
4295,44,38,12403.56691
4296,44,39,8653.918512
4297,44,40,4759.505979
4298,44,41,18744.96209
4299,44,42,6836.880137
4300,44,43,13577.64049
4601,47,48,14433.40181
4602,47,49,11081.06765
4603,47,50,14472.3965
4604,47,51,11297.30796
4605,47,52,12005.24268
4606,47,53,8187.83248
4607,47,54,18991.74931
4608,47,55,15171.79956
4609,47,56,9795.193103
4610,47,57,9016.327806
4611,47,58,16400.29115
4612,47,59,17309.15574
4613,47,60,12075.47885
4614,47,61,12013.1549
4615,47,62,10497.82914
4616,47,63,10384.75279
4617,47,64,9257.880866
4618,47,65,6324.740655
4619,47,66,14735.93393
4620,47,67,10527.10999
4621,47,68,14078.87355
4622,47,69,11536.62568
4623,47,70,5344.681541
4624,47,71,10447.00375
4625,47,72,7696.808986
4626,47,73,5768.273668
4627,47,74,8961.999711
4628,47,75,10323.09719
4629,47,76,4209.3663
4630,47,77,13996.04196
4631,47,78,3323.612777
4632,47,79,11952.92982
4633,47,80,12364.97456
4634,47,81,10338.56074
4635,47,82,12817.51291
4636,47,83,10587.79218
4637,47,84,9137.067761
4638,47,85,14367.63416
4639,47,86,12258.71166
4640,47,87,7000.807231
4641,47,88,3690.685169
4642,47,89,11250.31492
4643,47,90,17058.13276
4644,47,91,12077.28931
4645,47,92,10652.75202
4646,47,93,10790.36145
4647,47,94,10571.46539
4648,47,95,10975.49461
4649,47,96,11538.09955
4650,47,97,9154.355094
4651,47,98,15598.38711
4652,47,99,8371.940944
4653,47,100,11534.76999
4654,48,1,15417.41693
4655,48,2,3487.086873
4656,48,3,16585.9566
4657,48,4,17165.73687
4658,48,5,9618.889351
4659,48,6,12637.05888
4660,48,7,11784.98246
4661,48,8,18279.20286
4662,48,9,3702.779287
4663,48,10,15514.86196
4664,48,11,12666.6628
4665,48,12,14569.99918
4666,48,13,14886.59423
4667,48,14,6495.399401
4668,48,15,4065.079595
4669,48,16,5942.035689
4670,48,17,8000.315254
4671,48,18,6647.997059
4672,48,19,6379.118737
4673,48,20,11344.40906
4674,48,21,4775.408312
4675,48,22,3832.77407
4676,48,23,15468.72191
4677,48,24,3726.684032
4678,48,25,13447.98603
4679,48,26,11798.51213
4680,48,27,15521.66188
4681,48,28,15293.05324
4682,48,29,12697.15181
4683,48,30,13864.11744
4684,48,31,9091.142021
4685,48,32,8104.13826
4686,48,33,7128.941116
4687,48,34,3819.460663
4688,48,35,15556.08258
4689,48,36,16030.80754
4690,48,37,8506.851685
4691,48,38,4261.563851
4692,48,39,10195.7017
4693,48,40,14492.32885
4694,48,41,2159.952166
4695,48,42,14597.81792
4696,48,43,9224.464578
4697,48,44,16665.12708
4698,48,45,12932.54385
4699,48,46,12048.88839
4700,48,47,14433.40181
3000,31,30,8850.603848
3301,34,35,18602.83808
3302,34,36,17674.78506
3303,34,37,11261.96148
3304,34,38,8070.976398
3305,34,39,11824.36628
3306,34,40,15558.71682
3307,34,41,1814.363034
3308,34,42,13191.18961
3309,34,43,5868.781128
3310,34,44,19446.36176
3311,34,45,9603.201062
3312,34,46,8241.142678
3313,34,47,10829.14245
3314,34,48,3819.460663
3315,34,49,10037.2846
3316,34,50,4028.735401
3317,34,51,574.3382534
3318,34,52,10533.24929
3319,34,53,13795.93211
3320,34,54,8608.076179
3321,34,55,12757.11629
3322,34,56,9847.229469
3323,34,57,18889.80431
3324,34,58,12118.77118
3325,34,59,6631.958314
3326,34,60,1547.320047
3327,34,61,8476.99906
3328,34,62,1217.08023
3329,34,63,6334.717232
3330,34,64,2582.350044
3331,34,65,5032.534758
3332,34,66,4076.946102
3333,34,67,18507.49709
3334,34,68,13945.6654
3335,34,69,1372.03495
3336,34,70,16052.05709
3337,34,71,6909.616661
3338,34,72,17326.92416
3339,34,73,9583.066169
3340,34,74,14983.17165
3341,34,75,18800.39845
3342,34,76,6712.504494
3343,34,77,6541.170972
3344,34,78,14139.1867
3345,34,79,2782.704583
3346,34,80,2112.810493
3347,34,81,14235.75569
3348,34,82,3223.289337
3349,34,83,1019.152893
3350,34,84,18259.34683
3351,34,85,6115.883565
3352,34,86,5842.102968
3353,34,87,6883.502089
3354,34,88,7357.733424
3355,34,89,2239.132398
3356,34,90,8562.47043
3357,34,91,2744.899235
3358,34,92,12116.7728
3359,34,93,16413.43607
3360,34,94,15776.72671
3361,34,95,1754.753637
3362,34,96,16832.4088
3363,34,97,18722.48409
3364,34,98,6604.640831
3365,34,99,17657.13787
3366,34,100,9500.274437
3367,35,1,8883.58808
3368,35,2,19004.35732
3369,35,3,7881.698365
3370,35,4,7018.234804
3371,35,5,11040.05975
3372,35,6,3085.588562
3373,35,7,6059.239247
3374,35,8,2952.489709
3375,35,9,17533.17751
3376,35,10,8096.107929
3377,35,11,11747.50683
3378,35,12,9888.066996
3379,35,13,1048.891044
3380,35,14,15129.98565
3381,35,15,19600.86489
3382,35,16,13708.68516
3383,35,17,7840.327129
3384,35,18,16597.72767
3385,35,19,9250.857312
3386,35,20,4256.148406
3387,35,21,19636.58848
3388,35,22,19168.14397
3389,35,23,497.0690237
3390,35,24,18856.40686
3391,35,25,8858.785961
3392,35,26,4160.541447
3393,35,27,7506.207886
3394,35,28,1971.95892
3395,35,29,3684.955658
3396,35,30,8917.918743
3397,35,31,7998.892605
3398,35,32,15196.61457
3399,35,33,9109.771445
3400,35,34,18602.83808
3701,38,39,8679.899558
3702,38,40,11896.15551
3703,38,41,6398.540487
3704,38,42,14365.79713
3705,38,43,12839.86695
3706,38,44,12403.56691
3707,38,45,16416.57822
3708,38,46,16310.00028
3709,38,47,18136.92911
3710,38,48,4261.563851
3711,38,49,7508.441121
3712,38,50,4110.971007
3713,38,51,7536.804109
3714,38,52,9647.645201
3715,38,53,11156.84071
3716,38,54,857.3125965
3717,38,55,6695.685566
3718,38,56,11658.38626
3719,38,57,12360.44218
3720,38,58,5437.019423
3721,38,59,1538.200981
3722,38,60,6643.064236
3723,38,61,6331.935024
3724,38,62,8133.940997
3725,38,63,7759.169296
3726,38,64,9193.60359
3727,38,65,13008.4941
3728,38,66,3994.607436
3729,38,67,10792.6214
3730,38,68,7738.532084
3731,38,69,7692.922171
3732,38,70,15317.79533
3733,38,71,10358.65429
3734,38,72,13880.68737
3735,38,73,12538.95003
3736,38,74,10750.53806
3737,38,75,10935.53668
3738,38,76,14747.59532
3739,38,77,6785.760822
3740,38,78,17266.40857
3741,38,79,6445.02519
3742,38,80,6242.18837
3743,38,81,11554.23404
3744,38,82,6881.910798
3745,38,83,8082.990992
3746,38,84,12368.27445
3747,38,85,3771.065517
3748,38,86,8328.025898
3749,38,87,11136.32362
3750,38,88,14659.36631
3751,38,89,8252.716046
3752,38,90,1427.076141
3753,38,91,6337.980751
3754,38,92,8391.259209
3755,38,93,10952.26063
3756,38,94,11247.20466
3757,38,95,7551.866572
3758,38,96,9118.374959
3759,38,97,12261.85463
3760,38,98,5089.460287
3761,38,99,13206.72877
3762,38,100,6969.75072
3763,39,1,11916.79124
3764,39,2,10892.96854
3765,39,3,10560.98887
3766,39,4,8743.475373
3767,39,5,19716.00691
3768,39,6,7919.627862
3769,39,7,14697.40538
3770,39,8,8894.791444
3771,39,9,12688.41657
3772,39,10,13412.26243
3773,39,11,11785.66999
3774,39,12,10089.30174
3775,39,13,8369.559187
3776,39,14,5922.577638
3777,39,15,10583.69651
3778,39,16,4670.630952
3779,39,17,6964.274712
3780,39,18,7894.604142
3781,39,19,10440.68837
3782,39,20,9796.721901
3783,39,21,10984.40161
3784,39,22,11209.80371
3785,39,23,9756.039936
3786,39,24,9841.716339
3787,39,25,16075.46965
3788,39,26,11190.55531
3789,39,27,13990.30409
3790,39,28,11241.15443
3791,39,29,11810.7126
3792,39,30,5400.153012
3793,39,31,3810.931848
3794,39,32,7205.797219
3795,39,33,5874.628915
3796,39,34,11824.36628
3797,39,35,9271.218128
3798,39,36,10493.83062
3799,39,37,11980.59287
3800,39,38,8679.899558
4101,42,43,11943.75291
4102,42,44,6836.880137
4103,42,45,4768.729873
4104,42,46,7559.367439
4105,42,47,4842.876598
4106,42,48,14597.81792
4107,42,49,7040.365062
4108,42,50,14285.81903
4109,42,51,13320.99307
4110,42,52,15054.96283
4111,42,53,3346.183696
4112,42,54,14742.10674
4113,42,55,13982.93257
4114,42,56,13759.18742
4115,42,57,7439.467303
4116,42,58,14255.52387
4117,42,59,15310.70668
4118,42,60,13465.5611
4119,42,61,8552.412775
4120,42,62,12170.23391
4121,42,63,8575.929768
4122,42,64,10662.04136
4123,42,65,10519.79203
4124,42,66,14808.64275
4125,42,67,8296.579091
4126,42,68,12860.84946
4127,42,69,14488.7132
4128,42,70,3627.091611
4129,42,71,15244.64134
4130,42,72,7327.464297
4131,42,73,3775.027828
4132,42,74,4224.580811
4133,42,75,7973.640381
4134,42,76,8280.999444
4135,42,77,18835.9679
4136,42,78,3593.815424
4137,42,79,12232.62167
4138,42,80,13278.16679
4139,42,81,11517.50729
4140,42,82,16355.78825
4141,42,83,12357.8111
4142,42,84,7966.32315
4143,42,85,12036.31658
4144,42,86,17089.67324
4145,42,87,6470.503358
4146,42,88,6599.70032
4147,42,89,14862.21279
4148,42,90,12942.7983
4149,42,91,12385.32741
4150,42,92,5980.562238
4151,42,93,10169.8597
4152,42,94,10546.79859
4153,42,95,12122.45359
4154,42,96,7608.503732
4155,42,97,7661.660213
4156,42,98,19403.68988
4157,42,99,7754.457132
4158,42,100,7659.254567
4159,43,1,6630.74595
4160,43,2,6687.819035
4161,43,3,8184.305335
4162,43,4,10061.66416
4163,43,5,3892.454184
4164,43,6,16019.14678
4901,50,51,3470.087485
4902,50,52,10679.35254
4903,50,53,12527.44761
4904,50,54,4763.775553
4905,50,55,10089.81171
4906,50,56,11465.15656
4907,50,57,16469.25513
4908,50,58,9024.847427
4909,50,59,2837.336736
4910,50,60,2541.134678
4911,50,61,6246.324085
4912,50,62,4031.042697
4913,50,63,5713.279235
4914,50,64,5215.929434
4915,50,65,9058.322209
4916,50,66,522.8663179
4917,50,67,14903.42819
4918,50,68,11300.31401
4919,50,69,4009.01861
4920,50,70,17735.47893
4921,50,71,8848.304858
4922,50,72,17835.20811
4923,50,73,10742.53149
4924,50,74,12962.9882
4925,50,75,15042.29782
4926,50,76,10637.94918
4927,50,77,6300.507645
4928,50,78,17324.05994
4929,50,79,2588.94125
4930,50,80,2137.729249
4931,50,81,14116.63023
4932,50,82,4149.479786
4933,50,83,3973.144851
4934,50,84,16418.13685
4935,50,85,2798.500596
4936,50,86,6901.979444
4937,50,87,8342.271995
4938,50,88,10783.75969
4939,50,89,4876.050416
4940,50,90,4546.225764
4941,50,91,2448.69389
4942,50,92,9824.145295
4943,50,93,14629.96424
4944,50,94,14631.0905
4945,50,95,3499.692927
4946,50,96,12921.89615
4947,50,97,16361.20066
4948,50,98,5181.167426
4949,50,99,17170.81061
4950,50,100,7318.995344
4951,51,1,12148.52617
4952,51,2,669.9300805
4953,51,3,13344.94968
4954,51,4,14434.27084
4955,51,5,8282.056075
4956,51,6,15901.45975
4957,51,7,12698.68806
4958,51,8,18433.34291
4959,51,9,1253.802395
4960,51,10,12553.48604
4961,51,11,9403.5518
4962,51,12,11460.95408
4963,51,13,18133.92944
4964,51,14,5913.396155
4965,51,15,1313.400705
4966,51,16,6799.684707
4967,51,17,11262.15609
4968,51,18,4817.915526
4969,51,19,9357.853548
4970,51,20,14320.61127
4971,51,21,1711.577466
4972,51,22,695.8287528
4973,51,23,18116.29187
4974,51,24,1736.798762
