visitId,visitNumber,visitStartTime,date,fullVisitorId,total_visits,total_hits,total_pageviews,total_bounces,total_session_quality,total_revenue,source,medium,campaign,keyword,device,browser,operatingSystem,country,city,hit_number,page_path,page_title,is_entrance,is_exit,time,action_type,action_step,transaction_id,event_category,event_action,event_label,product_names,product_skus,product_categories
1501633737,1,1501633737,2017-08-01,9732586287773389278,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,Canada,"not available in demo dataset",2,/home,Home,,true,22510,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609298,1,1501609298,2017-08-01,7039218000181167973,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609298,1,1501609298,2017-08-01,7039218000181167973,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United Kingdom","not available in demo dataset",2,/home,Home,,true,42862,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501590502,1,1501590502,2017-08-01,5818052582909485874,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501590502,1,1501590502,2017-08-01,5818052582909485874,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United Kingdom","not available in demo dataset",2,/home,Home,,true,17486,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603420,1,1501603420,2017-08-01,9338137167161416243,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603420,1,1501603420,2017-08-01,9338137167161416243,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United States","not available in demo dataset",2,/home,Home,,true,8795,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501610522,1,1501610522,2017-08-01,0983911051514200579,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501610522,1,1501610522,2017-08-01,0983911051514200579,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United States","not available in demo dataset",2,/home,Home,,true,11441,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501629280,1,1501629280,2017-08-01,3644307273578182443,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States",Houston,1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501629280,1,1501629280,2017-08-01,3644307273578182443,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States",Houston,2,/home,Home,,true,3999,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501591298,1,1501591298,2017-08-01,7125471264297167267,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,Netherlands,"not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501591298,1,1501591298,2017-08-01,7125471264297167267,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,Netherlands,"not available in demo dataset",2,/home,Home,,true,2810,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501636160,1,1501636160,2017-08-01,0185304290768034353,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501636160,1,1501636160,2017-08-01,0185304290768034353,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","not available in demo dataset",2,/home,Home,,true,5186,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501632181,1,1501632181,2017-08-01,3251946841552323331,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,Canada,"not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501632181,1,1501632181,2017-08-01,3251946841552323331,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,Canada,"not available in demo dataset",2,/home,Home,,true,44572,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617119,1,1501617119,2017-08-01,4310427504446770214,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617119,1,1501617119,2017-08-01,4310427504446770214,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United Kingdom","not available in demo dataset",2,/home,Home,,true,37004,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501592950,1,1501592950,2017-08-01,5181931535489449091,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,tablet,Safari,iOS,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501592950,1,1501592950,2017-08-01,5181931535489449091,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,tablet,Safari,iOS,"United States","not available in demo dataset",2,/home,Home,,true,2023,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501655094,1,1501655094,2017-08-01,159996297347923769,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,tablet,Chrome,Android,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501655094,1,1501655094,2017-08-01,159996297347923769,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,tablet,Chrome,Android,"United Kingdom","not available in demo dataset",2,/home,Home,,true,35254,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501654689,1,1501654689,2017-08-01,2290716777071714814,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501654689,1,1501654689,2017-08-01,2290716777071714814,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","not available in demo dataset",2,/home,Home,,true,8464,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501598232,1,1501598232,2017-08-01,1531428390624406862,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501598232,1,1501598232,2017-08-01,1531428390624406862,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Chrome,Android,"United Kingdom","not available in demo dataset",2,/home,Home,,true,19585,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603604,1,1501603604,2017-08-01,7851423438921291784,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"(not set)","(not set)",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501603604,1,1501603604,2017-08-01,7851423438921291784,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"(not set)","(not set)",2,/store-policies/shipping-information/home,"Shipping Information",,true,91714,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501634853,1,1501634853,2017-08-01,0322244248903219962,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","New York",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501634853,1,1501634853,2017-08-01,0322244248903219962,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,mobile,Safari,iOS,"United States","New York",2,/home,Home,,true,8483,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501632079,1,1501632079,2017-08-01,7271398181963388249,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States",Austin,1,/google+redesign/electronics/audio/google+g+noise+reducing+bluetooth+headphones.axd,"The Google Merchandise Store/Google G Noise-reducing Bluetooth Headphones",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501632079,1,1501632079,2017-08-01,7271398181963388249,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States",Austin,2,/google+redesign/lifestyle/fun/windup+android.axd,"The Google Merchandise Store/Windup Android",,true,153900,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501636720,1,1501636720,2017-08-01,4474364357306240576,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",1,/google+redesign/apparel/mens/mens+t+shirts,"Men's T-Shirts | Apparel | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501636720,1,1501636720,2017-08-01,4474364357306240576,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",2,/google+redesign/wearables/men+s+t-shirts,"Men's T-Shirts",,true,48173,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617904,2,1501617904,2017-08-01,3432603742983192366,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Linux,"United States","Mountain View",1,/google+redesign/lifestyle/sports+fitness/svanasana+yoga+mat.axd,"The Google Merchandise Store/Svanasana Yoga Block",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617904,2,1501617904,2017-08-01,3432603742983192366,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Linux,"United States","Mountain View",2,/google+redesign/accessories,"Accessories | Google Merchandise Store",,true,30346,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501631690,1,1501631690,2017-08-01,6944576046570633749,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States",Austin,1,/google+redesign/apparel/headgear,"Headgear | Apparel | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501631690,1,1501631690,2017-08-01,6944576046570633749,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States",Austin,2,/google+redesign/lifestyle/fun/windup+android.axd,"The Google Merchandise Store/Windup Android",,true,536121,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501600754,2,1501600754,2017-08-01,8518399094097201984,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,India,"not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501600754,2,1501600754,2017-08-01,8518399094097201984,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,India,"not available in demo dataset",2,/google+redesign/apparel/men+s+t+shirts/youtube+mens+fleece+hoodie+black.axd,"YouTube Men's Fleece Hoodie Black",,true,29584,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501590424,1,1501590424,2017-08-01,522019888418668776,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United Kingdom","not available in demo dataset",1,/google+redesign/office/stickers/youtube+custom+decals.axd,"YouTube Custom Decals",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501590424,1,1501590424,2017-08-01,522019888418668776,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United Kingdom","not available in demo dataset",2,/google+redesign/accessories/stickers/home,"Stickers | Accessories | Google Merchandise Store",,true,9530,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501626553,1,1501626553,2017-08-01,2849316121448638487,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,"Internet Explorer",Windows,"United States","not available in demo dataset",1,/google+redesign/bags/backpacks/google+laptop+backpack.axd,"Google Laptop Backpack",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501626553,1,1501626553,2017-08-01,2849316121448638487,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,"Internet Explorer",Windows,"United States","not available in demo dataset",2,/google+redesign/apparel/womens,"Women's Apparel | Google Merchandise Store",,true,130665,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501621348,1,1501621348,2017-08-01,7088705342426305552,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",1,/google+redesign/electronics/electronics+accessories,"Accessories | Electronics | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501621348,1,1501621348,2017-08-01,7088705342426305552,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",2,/google+redesign/shop+by+brand/google,"Google | Shop by Brand | Google Merchandise Store",,true,44639,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609670,1,1501609670,2017-08-01,9599502263652395639,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609670,1,1501609670,2017-08-01,9599502263652395639,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","not available in demo dataset",2,/google+redesign/apparel/mens/mens+performance+wear,"Men's Performance Wear | Apparel | Google Merchandise Store",,true,64020,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501589680,14,1501589680,2017-08-01,3734994645285156782,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",1,/google+redesign/electronics/power/google+power+bank+black.axd,"Google Power Bank",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501589680,14,1501589680,2017-08-01,3734994645285156782,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",2,/google+redesign/electronics/power/google+power+bank+black.axd,"Google Power Bank",,true,87417,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609131,1,1501609131,2017-08-01,0056923081268590470,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Sunnyvale,1,/google+redesign/bags/backpacks/25l+classic+rucksack.axd,"25L Classic Rucksack",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609131,1,1501609131,2017-08-01,0056923081268590470,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Sunnyvale,2,/google+redesign/bags/backpacks/google+alpine+style+backpack.axd,"Google Alpine Style Backpack",,true,10839,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501633349,2,1501633349,2017-08-01,2451049901373735304,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States","Mountain View",1,/google+redesign/office/other/unlimited+badge+holder.axd,"Badge Holder",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501633349,2,1501633349,2017-08-01,2451049901373735304,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States","Mountain View",2,/asearch.html,"Store search results",,true,23459,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501620698,1,1501620698,2017-08-01,1636668996427959889,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United Kingdom","not available in demo dataset",1,/google+redesign/apparel/mens/mens+t+shirts,"Men's T-Shirts | Apparel | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501620698,1,1501620698,2017-08-01,1636668996427959889,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Safari,Macintosh,"United Kingdom","not available in demo dataset",2,/google+redesign/bags/backpacks/home,"Backpacks | Bags | Google Merchandise Store",,true,47978,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501627942,1,1501627942,2017-08-01,0030469228153670725,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",1,/google+redesign/drinkware/bottles/26oz+double+wall+insulated+bottle.axd,"26 oz Double Wall Insulated Bottle",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501627942,1,1501627942,2017-08-01,0030469228153670725,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",2,/google+redesign/bags/totes/google+canvas+tote+natural+navy.axd,"Google Canvas Tote Natural/Navy",,true,12425,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501637417,1,1501637417,2017-08-01,0145872903932379757,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501637417,1,1501637417,2017-08-01,0145872903932379757,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",2,/google+redesign/bags/backpacks/waterproof+backpack.axd,"Waterproof Backpack",,true,34661,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617806,1,1501617806,2017-08-01,6744501980846784315,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",1,/google+redesign/electronics/audio/google+g+noise+reducing+bluetooth+headphones.axd,"The Google Merchandise Store/Google G Noise-reducing Bluetooth Headphones",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501617806,1,1501617806,2017-08-01,6744501980846784315,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States","not available in demo dataset",2,/google+redesign/office,"Office | Google Merchandise Store",,true,16244,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501597590,2,1501597590,2017-08-01,2019019309202264396,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",1,/google+redesign/accessories,"Accessories | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501597590,2,1501597590,2017-08-01,2019019309202264396,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","New York",2,/google+redesign/electronics/electronics+accessories,"Accessories | Electronics | Google Merchandise Store",,true,80337,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609763,1,1501609763,2017-08-01,8679259773553137682,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Macintosh,Germany,"not available in demo dataset",1,/google+redesign/accessories/stickers/home,"Stickers | Accessories | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501609763,1,1501609763,2017-08-01,8679259773553137682,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Macintosh,Germany,"not available in demo dataset",2,/google+redesign/bags/backpacks/home,"Backpacks | Bags | Google Merchandise Store",,true,30505,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501626856,1,1501626856,2017-08-01,5493590651204923543,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",1,/google+redesign/drinkware/bottles/26oz+double+wall+insulated+bottle.axd,"26 oz Double Wall Insulated Bottle",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501626856,1,1501626856,2017-08-01,5493590651204923543,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States","San Francisco",2,/google+redesign/bags/totes/google+canvas+tote+natural+navy.axd,"Google Canvas Tote Natural/Navy",,true,98031,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501581699,2,1501581699,2017-08-01,8311019424347851804,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,Norway,"not available in demo dataset",1,/google+redesign/apparel/headgear,"Headgear | Apparel | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501581699,2,1501581699,2017-08-01,8311019424347851804,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,Norway,"not available in demo dataset",2,/google+redesign/electronics,"Electronics | Google Merchandise Store",,true,57295,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501612358,2,1501612358,2017-08-01,9530053677129256225,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States",Sunnyvale,1,/google+redesign/accessories/fun,"Fun | Accessories | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501612358,2,1501612358,2017-08-01,9530053677129256225,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,"United States",Sunnyvale,2,/google+redesign/electronics/electronics+accessories,"Accessories | Electronics | Google Merchandise Store",,true,7727,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501639611,2,1501639611,2017-08-01,8295197301478463188,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Sunnyvale,1,/google+redesign/electronics/electronics+accessories,"Accessories | Electronics | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501639611,2,1501639611,2017-08-01,8295197301478463188,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Macintosh,"United States",Sunnyvale,2,/google+redesign/electronics/power,"Power & Chargers | Electronics | Google Merchandise Store",,true,44479,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501608271,2,1501608271,2017-08-01,84084976506155235,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Opera,Windows,Algeria,"not available in demo dataset",1,/google+redesign/electronics/audio,"Audio | Electronics | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501608271,2,1501608271,2017-08-01,84084976506155235,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Opera,Windows,Algeria,"not available in demo dataset",2,/google+redesign/office/writing+instruments,"Writing Instruments | Office | Google Merchandise Store",,true,29055,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501604907,1,1501604907,2017-08-01,3677806939276697212,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Linux,"United States","Mountain View",1,/google+redesign/bags/backpacks/google+alpine+style+backpack.axd,"Google Alpine Style Backpack",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501604907,1,1501604907,2017-08-01,3677806939276697212,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Linux,"United States","Mountain View",2,/google+redesign/bags/backpacks/25l+classic+rucksack.axd,"25L Classic Rucksack",,true,1377,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501595756,1,1501595756,2017-08-01,8771396119518662840,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,Bangladesh,"not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501595756,1,1501595756,2017-08-01,8771396119518662840,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,Windows,Bangladesh,"not available in demo dataset",2,/google+redesign/electronics/electronics+accessories,"Accessories | Electronics | Google Merchandise Store",,true,57384,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501653923,1,1501653923,2017-08-01,2723592053100504628,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Windows,"United Kingdom","not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501653923,1,1501653923,2017-08-01,2723592053100504628,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Windows,"United Kingdom","not available in demo dataset",2,/google+redesign/accessories/fun,"Fun | Accessories | Google Merchandise Store",,true,21027,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501578242,1,1501578242,2017-08-01,9812922350877792036,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Windows,India,"not available in demo dataset",1,/google+redesign/shop+by+brand/youtube,"YouTube | Shop by Brand | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501578242,1,1501578242,2017-08-01,9812922350877792036,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Firefox,Windows,India,"not available in demo dataset",2,/google+redesign/electronics/power,"Power & Chargers | Electronics | Google Merchandise Store",,true,41670,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501647074,4,1501647074,2017-08-01,827047554351375578,1,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,desktop,Chrome,"Chrome OS","United States","Mountain View",1,/google+redesign/apparel/womens/womens+outerwear,"Women's Outerwear | Apparel | Google Merchandise Store",true,,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
