id,component_id,record_time,cpu_usage,mem_usage,network_bandwidth,parent_id
9644,965,2024-04-27T15:18:23.066,0.8419660736172623,0.3352168055267323,219.91997098493695,242
9690,969,2024-05-07T15:18:23.066,0.8790247450730141,0.2930853952537833,266.9552696304355,866
9860,986,2024-05-02T15:18:23.067,0.11916241943358863,0.9487495167829364,604.2053814772878,
150,15,2024-05-06T15:18:23.026,0.10168255445314422,0.3470094233229435,672.8843433141293,
279,28,2024-04-29T15:18:23.026,0.5139101681637162,0.7538875544935448,461.49870519125346,
574,58,2024-05-17T15:18:23.027,0.1778892841383739,0.19811817377540675,976.8268496232494,1915
1426,143,2024-05-16T15:18:23.031,0.0969531287444948,0.4129954558248403,938.9538969460766,5091
1514,152,2024-05-15T15:18:23.031,0.11710884069152305,0.7926069009834477,302.7342043552157,
1545,155,2024-05-13T15:18:23.032,0.2706147220530877,0.9127486627353065,603.804431606485,
1800,180,2024-05-11T15:18:23.033,0.6572051711726382,0.5956612106603828,598.2569787654184,
1955,196,2024-04-28T15:18:23.033,0.8493769911605765,0.09721581770927501,957.3013134086773,5644
1955,196,2024-04-28T15:18:23.033,0.8493769911605765,0.09721581770927501,957.3013134086773,45
1955,196,2024-04-28T15:18:23.033,0.8493769911605765,0.09721581770927501,957.3013134086773,8
2037,204,2024-04-30T15:18:23.034,0.1764508510113767,0.006675529461396601,107.16641739205582,
2259,226,2024-05-06T15:18:23.035,0.005519094149338155,0.33916051772731526,357.4673026308811,5454
2985,299,2024-05-21T15:18:23.038,0.34319626486968013,0.08145830225609552,737.010829804067,
3253,326,2024-05-16T15:18:23.039,0.37418328954963065,0.06864393964357995,70.59985752669658,353
3318,332,2024-04-24T15:18:23.039,0.7656390720491183,0.1659539915063558,906.421080677161,
3566,357,2024-05-08T15:18:23.040,0.30346287450781817,0.06086243612160813,373.3268621884376,1182
3566,357,2024-05-08T15:18:23.040,0.30346287450781817,0.06086243612160813,373.3268621884376,4513
3566,357,2024-05-08T15:18:23.040,0.30346287450781817,0.06086243612160813,373.3268621884376,337
3658,366,2024-05-23T15:18:23.041,0.9645942226638321,0.42457233910071246,840.0489789991734,799
3758,376,2024-04-24T15:18:23.041,0.038450939118667926,0.9725540750540168,578.7552690347379,2684
4610,461,2024-05-13T15:18:23.045,0.8416517070834852,0.5040735103649713,919.7333397483965,5365
4610,461,2024-05-13T15:18:23.045,0.8416517070834852,0.5040735103649713,919.7333397483965,981
4626,463,2024-05-08T15:18:23.045,0.676567454339608,0.4628347872574936,48.906251783785564,1317
4975,498,2024-04-28T15:18:23.046,0.11211115440182118,0.3148562501976847,221.46230419670678,
5084,509,2024-04-23T15:18:23.047,0.3262575413228509,0.7896529060983888,159.93989379436312,683
5097,510,2024-05-07T15:18:23.047,0.3692055087221475,0.8369824939809937,935.4465473683741,
5139,514,2024-05-05T15:18:23.047,0.11949045224196364,0.1532838764241401,32.96500699083286,6021
5653,566,2024-05-04T15:18:23.049,0.8477046859494726,0.43088122114555794,375.74870519546926,
5933,594,2024-05-17T15:18:23.050,0.1572010195168182,0.4691775021031793,110.12898807775606,5894
5933,594,2024-05-17T15:18:23.050,0.1572010195168182,0.4691775021031793,110.12898807775606,3905
6015,602,2024-05-05T15:18:23.051,0.42427820048191645,0.6711574954158657,30.34344580209512,6541
6015,602,2024-05-05T15:18:23.051,0.42427820048191645,0.6711574954158657,30.34344580209512,1078
6062,607,2024-05-12T15:18:23.051,0.029971953562571985,0.7680450267117861,232.53411732361462,3779
6610,661,2024-05-09T15:18:23.053,0.9538007395840273,0.16221791632951343,806.3999382610757,
7001,701,2024-04-23T15:18:23.055,0.6679707049795862,0.27841939140574656,780.5639687312079,2678
7025,703,2024-04-24T15:18:23.055,0.26865834886851336,0.039245783197858986,483.0653924088733,4382
7025,703,2024-04-24T15:18:23.055,0.26865834886851336,0.039245783197858986,483.0653924088733,2717
7025,703,2024-04-24T15:18:23.055,0.26865834886851336,0.039245783197858986,483.0653924088733,1144
7025,703,2024-04-24T15:18:23.055,0.26865834886851336,0.039245783197858986,483.0653924088733,55
7074,708,2024-05-03T15:18:23.055,0.49448595906564086,0.7922207164088478,693.8130383196403,790
7074,708,2024-05-03T15:18:23.055,0.49448595906564086,0.7922207164088478,693.8130383196403,1020
7387,739,2024-05-19T15:18:23.057,0.49949057146866227,0.7488993314750306,310.2908843665854,
7445,745,2024-05-12T15:18:23.057,0.7694266854665437,0.2941653393612148,67.901433050082,5709
7445,745,2024-05-12T15:18:23.057,0.7694266854665437,0.2941653393612148,67.901433050082,116
7922,793,2024-04-26T15:18:23.059,0.15015989098383686,0.5814061616053291,654.926089195338,
7957,796,2024-04-27T15:18:23.059,0.16820465714929644,0.9197626806249138,151.12361442581198,6872
8011,802,2024-05-19T15:18:23.059,0.08310174372879608,0.6425154884599832,731.2848754375844,
8250,825,2024-04-29T15:18:23.060,0.8457798572412786,0.5022200123224573,39.86372907018119,583
8352,836,2024-05-18T15:18:23.061,0.1970807965225998,0.518683547153496,558.1130348446466,1708
8392,840,2024-05-09T15:18:23.061,0.46766539617568637,0.7273560568535572,732.7299784962506,7074
8423,843,2024-05-11T15:18:23.061,0.3543398092555441,0.9573324575510548,551.334050874577,
8437,844,2024-05-19T15:18:23.061,0.69919585874086,0.822829908217162,595.1049710187839,
8992,900,2024-05-01T15:18:23.063,0.9475041662480373,0.2643223778358563,365.5085121610314,7986
8992,900,2024-05-01T15:18:23.063,0.9475041662480373,0.2643223778358563,365.5085121610314,2971
9027,903,2024-05-21T15:18:23.064,0.2856891145446254,0.39345004213097623,538.0846390477518,1983
9027,903,2024-05-21T15:18:23.064,0.2856891145446254,0.39345004213097623,538.0846390477518,4612
9560,956,2024-04-28T15:18:23.066,0.6251484651281964,0.09345764266592138,474.1895202301821,343
9825,983,2024-05-01T15:18:23.067,0.8524347229190107,0.4645611463779483,158.8003526340589,5270
9871,988,2024-05-07T15:18:23.067,0.4069650398086563,0.4461207567608716,384.95908554234154,2934
9871,988,2024-05-07T15:18:23.067,0.4069650398086563,0.4461207567608716,384.95908554234154,4299
52,6,2024-05-10T15:18:23.025,0.21177868573513214,0.13293364417292197,884.0014169607701,443
146,15,2024-05-12T15:18:23.026,0.5792882026451652,0.7854759567832957,41.44143868872777,1218
146,15,2024-05-12T15:18:23.026,0.5792882026451652,0.7854759567832957,41.44143868872777,704
146,15,2024-05-12T15:18:23.026,0.5792882026451652,0.7854759567832957,41.44143868872777,2019
146,15,2024-05-12T15:18:23.026,0.5792882026451652,0.7854759567832957,41.44143868872777,1812
346,35,2024-05-04T15:18:23.026,0.40897337531023603,0.33887115638381626,156.41190319369554,
546,55,2024-05-07T15:18:23.027,0.08103077446910356,0.8328613528500329,69.65732952177225,
608,61,2024-05-12T15:18:23.028,0.8265778109206947,0.5704978768211405,477.5879582822006,
694,70,2024-05-18T15:18:23.028,0.8194066834523969,0.6854863462631079,29.045987504897383,2495
1263,127,2024-05-02T15:18:23.030,0.5705774098682894,0.8436818518654317,948.5360276281787,
1307,131,2024-05-05T15:18:23.031,0.9435923448636987,0.16333895638445217,389.0733632323481,80
1328,133,2024-05-03T15:18:23.031,0.16026570454978084,0.46794838012106044,336.41944007782246,
1762,177,2024-04-25T15:18:23.032,0.5183449937301641,0.6457843469847642,776.1592591135615,
1849,185,2024-05-14T15:18:23.033,0.4169492111294265,0.19273817820844652,818.4958903026204,
1987,199,2024-05-22T15:18:23.033,0.3492267723584245,0.42940446999681636,676.8705669788206,8649
1987,199,2024-05-22T15:18:23.033,0.3492267723584245,0.42940446999681636,676.8705669788206,4359
2066,207,2024-05-08T15:18:23.034,0.4219377838571442,0.5045150487399106,854.831978889268,1466
2066,207,2024-05-08T15:18:23.034,0.4219377838571442,0.5045150487399106,854.831978889268,30
2219,222,2024-04-26T15:18:23.034,0.39723752466578877,0.9297582242391809,388.37065834914273,
2415,242,2024-04-26T15:18:23.035,0.8727595227293572,0.018215537074770305,219.99577168760985,
2634,264,2024-05-22T15:18:23.036,0.08838522520980485,0.5875182038673243,591.2561704919324,
2714,272,2024-05-03T15:18:23.037,0.1911823959285669,0.7938407485156956,967.0749012746951,
2790,279,2024-05-05T15:18:23.037,0.4202480232609409,0.6067591885931842,750.2955742216883,414
2790,279,2024-05-05T15:18:23.037,0.4202480232609409,0.6067591885931842,750.2955742216883,2029
3308,331,2024-05-12T15:18:23.039,0.773603975550268,0.46807629522926497,875.8967237524857,7566
3558,356,2024-05-09T15:18:23.040,0.3260501950578768,0.6400682642712706,587.959207117604,1423
3645,365,2024-05-19T15:18:23.041,0.6770442092980072,0.7005626293682492,289.5509394238727,
3715,372,2024-05-04T15:18:23.041,0.8280544393735579,0.504100385197657,474.9903416969837,139
3715,372,2024-05-04T15:18:23.041,0.8280544393735579,0.504100385197657,474.9903416969837,3098
3838,384,2024-05-20T15:18:23.041,0.9842470529371552,0.023663427088437827,582.811224452593,6293
3838,384,2024-05-20T15:18:23.041,0.9842470529371552,0.023663427088437827,582.811224452593,85
3961,397,2024-05-23T15:18:23.042,0.6724745894133741,0.16018671927117045,692.781932894158,
4217,422,2024-05-16T15:18:23.043,0.8021766962864763,0.46534424917436745,741.1146272985873,
4447,445,2024-05-15T15:18:23.044,0.12533501423856808,0.95396328206156,41.221296485903736,67
4524,453,2024-05-22T15:18:23.044,0.04578734966662934,0.04206158266460858,996.0664777076123,1496
4524,453,2024-05-22T15:18:23.044,0.04578734966662934,0.04206158266460858,996.0664777076123,107
4534,454,2024-05-17T15:18:23.044,0.36022132741365076,0.8195879817239836,658.4788038698425,353
4599,460,2024-05-05T15:18:23.045,0.38499702212372466,0.7310854518950554,537.3701210674428,
4839,484,2024-05-15T15:18:23.046,0.6453503404325454,0.5692613600089891,129.5072767683839,
4988,499,2024-05-10T15:18:23.046,0.5922525689772563,0.8209022820904015,409.8638527177154,
5053,506,2024-04-23T15:18:23.047,0.33245679457438415,0.6769192808761062,676.436763504324,9121
5053,506,2024-04-23T15:18:23.047,0.33245679457438415,0.6769192808761062,676.436763504324,1941
5053,506,2024-04-23T15:18:23.047,0.33245679457438415,0.6769192808761062,676.436763504324,2880
5073,508,2024-05-11T15:18:23.047,0.8727144087240088,0.550273801663483,957.5069418912423,2849
5073,508,2024-05-11T15:18:23.047,0.8727144087240088,0.550273801663483,957.5069418912423,199
5494,550,2024-05-07T15:18:23.048,0.39694492165936657,0.18055646922984148,188.7495943518217,160
5521,553,2024-05-06T15:18:23.049,0.9632750337623975,0.3522850197256804,15.41686575857629,1779
5521,553,2024-05-06T15:18:23.049,0.9632750337623975,0.3522850197256804,15.41686575857629,656
5608,561,2024-05-08T15:18:23.049,0.5246146064683316,0.304545573427658,871.7287707455847,
5715,572,2024-04-27T15:18:23.049,0.19763367978036894,0.7608442808721027,825.0175926555564,5621
5928,593,2024-04-26T15:18:23.050,0.28101372660677637,0.9138007825520201,268.05464050912866,5400
6328,633,2024-04-28T15:18:23.052,0.09235033932838932,0.4585107636536886,387.9364032600223,
6379,638,2024-05-14T15:18:23.052,0.9018377834486178,0.4821272503601809,520.6420680595668,
6463,647,2024-05-18T15:18:23.053,0.7842789488598322,0.11178998124933393,863.8318747716188,
6572,658,2024-04-30T15:18:23.053,0.7880669595530908,0.8248647727676263,150.31123794739992,920
6572,658,2024-04-30T15:18:23.053,0.7880669595530908,0.8248647727676263,150.31123794739992,1884
6725,673,2024-05-23T15:18:23.054,0.20041383641450472,0.5321691255180431,723.5570356037671,
6781,679,2024-05-02T15:18:23.054,0.9391092918162702,0.4431260478176202,844.5141371453818,3252
6781,679,2024-05-02T15:18:23.054,0.9391092918162702,0.4431260478176202,844.5141371453818,3464
6994,700,2024-05-21T15:18:23.055,0.8442986632793831,0.7812943593479127,235.6941698019237,8036
7098,710,2024-05-20T15:18:23.055,0.19644762581416697,0.23590448374516226,905.2501524894312,
7534,754,2024-05-15T15:18:23.057,0.6790679583003479,0.006310547883752293,749.7107782333658,
7702,771,2024-05-04T15:18:23.058,0.31552029541693827,0.37535205879372024,373.6811790471762,1426
7939,794,2024-05-04T15:18:23.059,0.39858175685570996,0.02902356095429126,16.73385452129519,45
7939,794,2024-05-04T15:18:23.059,0.39858175685570996,0.02902356095429126,16.73385452129519,1033
8323,833,2024-05-04T15:18:23.061,0.626586081113985,0.18119147617517062,620.9986720571857,
8638,864,2024-05-19T15:18:23.062,0.8947535011389641,0.3870011868375802,862.6267393616891,
8974,898,2024-05-07T15:18:23.063,0.7149268230645152,0.574773794167033,426.00876549301836,
9066,907,2024-05-02T15:18:23.064,0.5623740646655688,0.37293836356479326,863.0077177472466,545
9119,912,2024-05-20T15:18:23.064,0.7043816963841143,0.3636884596079589,365.72021250147304,4260
9487,949,2024-05-02T15:18:23.066,0.3291478106948631,0.5437082277057655,236.1954550216178,495
9578,958,2024-04-28T15:18:23.066,0.568001022720135,0.5283478654275564,883.6907853581934,
9581,959,2024-05-01T15:18:23.066,0.4692642972588186,0.9388736483366793,204.224600636791,74
9581,959,2024-05-01T15:18:23.066,0.4692642972588186,0.9388736483366793,204.224600636791,95
9652,966,2024-04-27T15:18:23.066,0.5125343334967923,0.5637928745545587,240.4470111464116,420
446,45,2024-05-13T15:18:23.027,0.5431555009538307,0.7192998088697294,612.2141992708808,820
459,46,2024-05-13T15:18:23.027,0.5620409679376289,0.992398029978381,751.5175268555801,1314
459,46,2024-05-13T15:18:23.027,0.5620409679376289,0.992398029978381,751.5175268555801,980
459,46,2024-05-13T15:18:23.027,0.5620409679376289,0.992398029978381,751.5175268555801,79
577,58,2024-05-15T15:18:23.027,0.6368054310879254,0.6793173064383654,511.17223850536493,
585,59,2024-05-01T15:18:23.027,0.9037662279441058,0.46731729139629374,356.46166607879496,502
861,87,2024-05-05T15:18:23.029,0.8390155179379055,0.40919508227011836,119.6755097838641,2646
861,87,2024-05-05T15:18:23.029,0.8390155179379055,0.40919508227011836,119.6755097838641,149
1046,105,2024-05-03T15:18:23.029,0.9400734245726075,0.14996075682523946,945.6745359583849,4704
1046,105,2024-05-03T15:18:23.029,0.9400734245726075,0.14996075682523946,945.6745359583849,1701
1046,105,2024-05-03T15:18:23.029,0.9400734245726075,0.14996075682523946,945.6745359583849,188
1103,111,2024-05-17T15:18:23.030,0.5857448601324727,0.26879994884373304,261.3232571208672,
1236,124,2024-04-23T15:18:23.030,0.17972778267610312,0.1404337240402359,515.9683343258569,25
1253,126,2024-05-09T15:18:23.030,0.08872363601473432,0.10046227681245179,885.9540558078123,
2114,212,2024-05-14T15:18:23.034,0.8740882657973266,0.8450643157430607,79.9134643786955,5160
2114,212,2024-05-14T15:18:23.034,0.8740882657973266,0.8450643157430607,79.9134643786955,1617
2140,214,2024-04-26T15:18:23.034,0.1393668453492115,0.4077861531950262,53.93568587731112,
2567,257,2024-04-29T15:18:23.036,0.24441157833463045,0.7173844457676313,943.9335932642703,8827
2567,257,2024-04-29T15:18:23.036,0.24441157833463045,0.7173844457676313,943.9335932642703,3740
2567,257,2024-04-29T15:18:23.036,0.24441157833463045,0.7173844457676313,943.9335932642703,2703
2658,266,2024-05-03T15:18:23.036,0.07845495040796113,0.9243116303225482,348.33693862759935,4009
2658,266,2024-05-03T15:18:23.036,0.07845495040796113,0.9243116303225482,348.33693862759935,1310
2898,290,2024-05-11T15:18:23.037,0.6204852697932024,0.5667072478672571,842.7782763451937,3555
3029,303,2024-05-20T15:18:23.038,0.4033428950539175,0.11005258147140407,451.96212173718317,
3216,322,2024-05-18T15:18:23.039,0.23406272654818716,0.43859749238099444,607.5269216143162,2400
3216,322,2024-05-18T15:18:23.039,0.23406272654818716,0.43859749238099444,607.5269216143162,740
3378,338,2024-05-16T15:18:23.039,0.23926537964765537,0.4920897035005428,80.33826172858569,6767
3387,339,2024-05-03T15:18:23.039,0.5439741643893081,0.7902999365965766,507.5289890423949,
3423,343,2024-05-13T15:18:23.040,0.057590974041133336,0.3960780137763459,402.93132473133323,
3809,381,2024-04-25T15:18:23.041,0.22921513265681392,0.565332262641341,196.78072524570553,
3813,382,2024-05-15T15:18:23.041,0.8253214161682857,0.033848175252448987,494.81485603665215,1939
4301,431,2024-04-24T15:18:23.043,0.11052883851242246,0.45485689689161746,63.22781228524848,6270
4316,432,2024-05-07T15:18:23.043,0.21064031270605288,0.8544357012933954,232.16853808291003,4561
4316,432,2024-05-07T15:18:23.043,0.21064031270605288,0.8544357012933954,232.16853808291003,3248
4316,432,2024-05-07T15:18:23.043,0.21064031270605288,0.8544357012933954,232.16853808291003,4718
4316,432,2024-05-07T15:18:23.043,0.21064031270605288,0.8544357012933954,232.16853808291003,399
4580,458,2024-05-12T15:18:23.045,0.11238405551206199,0.4467215674872418,954.8599928937407,3529
4580,458,2024-05-12T15:18:23.045,0.11238405551206199,0.4467215674872418,954.8599928937407,1078
4716,472,2024-05-19T15:18:23.045,0.7200007173312247,0.2536975741622248,527.7964991016934,812
4716,472,2024-05-19T15:18:23.045,0.7200007173312247,0.2536975741622248,527.7964991016934,733
4716,472,2024-05-19T15:18:23.045,0.7200007173312247,0.2536975741622248,527.7964991016934,782
4750,475,2024-05-07T15:18:23.045,0.18420005752812052,0.6849455970927947,548.2998078762071,4054
5049,505,2024-05-01T15:18:23.047,0.7892470170244178,0.7349310487380086,244.79802391409424,6970
5081,509,2024-04-23T15:18:23.047,0.3442629214218813,0.6807993973228621,104.20959290412503,2940
5082,509,2024-05-04T15:18:23.047,0.4834765441078611,0.06448624927636015,808.1318603759205,
5231,524,2024-05-12T15:18:23.047,0.6735033167882288,0.22903943626462953,450.31127758194475,
5281,529,2024-05-08T15:18:23.048,0.788226449827163,0.21931963074383864,718.879973771344,
5317,532,2024-05-07T15:18:23.048,0.6492856128016529,0.827227137524874,106.34750010905915,
5471,548,2024-05-21T15:18:23.048,0.05596868777438102,0.11114021742821989,250.78660574014862,1037
5508,551,2024-04-30T15:18:23.048,0.47281520377802577,0.4262432544511954,625.7806196951071,2353
5512,552,2024-05-17T15:18:23.049,0.36500117563840884,0.2569997797209592,882.0325755767284,321
5512,552,2024-05-17T15:18:23.049,0.36500117563840884,0.2569997797209592,882.0325755767284,68
6099,610,2024-05-20T15:18:23.051,0.7697510609244276,0.6416569340174398,867.0468927404931,159
6217,622,2024-04-29T15:18:23.052,0.25369148782182527,0.2645577402675736,691.2922358483478,917
6565,657,2024-05-11T15:18:23.053,0.8481833925572877,0.23431804302467274,318.2004878433945,4886
6565,657,2024-05-11T15:18:23.053,0.8481833925572877,0.23431804302467274,318.2004878433945,1348
6599,660,2024-04-30T15:18:23.053,0.17755507196709774,0.8111805305446778,17.682731691123998,
6606,661,2024-04-23T15:18:23.053,0.5305984168044731,0.8332457542970876,392.15473688471127,
6629,663,2024-04-27T15:18:23.053,0.49109542237045745,0.06629941763452019,716.3365420208163,
6876,688,2024-05-20T15:18:23.054,0.13882534783076927,0.8455697206798769,596.647898316042,
6889,689,2024-05-03T15:18:23.054,0.14600172069903627,0.15638824725595069,970.054787308336,
6942,695,2024-04-27T15:18:23.055,0.054863350300670244,0.9839303333596323,221.56747209864417,5486
7141,715,2024-05-01T15:18:23.056,0.7322855769150282,0.18973322950845872,315.04184250895906,151
7150,715,2024-04-29T15:18:23.056,0.9454398756572676,0.3740066649798792,119.73452824009414,
7382,739,2024-05-19T15:18:23.057,0.06223233192011479,0.42117537867598687,757.9573443375904,2689
7395,740,2024-05-08T15:18:23.057,0.9438765506703184,0.05255499115568085,849.8607044195022,382
7437,744,2024-05-06T15:18:23.057,0.42115208719407005,0.6770431703687472,506.8092425274613,372
7492,750,2024-05-08T15:18:23.057,0.726994064237012,0.03298064620227037,841.9749534371477,3143
7492,750,2024-05-08T15:18:23.057,0.726994064237012,0.03298064620227037,841.9749534371477,539
7492,750,2024-05-08T15:18:23.057,0.726994064237012,0.03298064620227037,841.9749534371477,179
7509,751,2024-04-30T15:18:23.057,0.550367572110005,0.37197249088179885,964.6369888812395,
7785,779,2024-05-21T15:18:23.058,0.6631178322384861,0.9490890164231132,13.134545704648497,
7925,793,2024-04-30T15:18:23.059,0.32448321692474824,0.21618455433208383,609.7531892867431,
8422,843,2024-05-21T15:18:23.061,0.30046099385199143,0.14039671372999551,558.911852279759,2325
8422,843,2024-05-21T15:18:23.061,0.30046099385199143,0.14039671372999551,558.911852279759,6516
8422,843,2024-05-21T15:18:23.061,0.30046099385199143,0.14039671372999551,558.911852279759,705
8551,856,2024-04-24T15:18:23.062,0.6328900985351099,0.10848222517359973,211.23515865304137,6502
8551,856,2024-04-24T15:18:23.062,0.6328900985351099,0.10848222517359973,211.23515865304137,2269
8551,856,2024-04-24T15:18:23.062,0.6328900985351099,0.10848222517359973,211.23515865304137,2341
8551,856,2024-04-24T15:18:23.062,0.6328900985351099,0.10848222517359973,211.23515865304137,1878
8621,863,2024-05-02T15:18:23.062,0.19086785059810607,0.6951921889586233,149.23770375724934,
8675,868,2024-05-21T15:18:23.062,0.3159796680797663,0.5890312497935349,239.7031320603668,
9814,982,2024-05-09T15:18:23.067,0.45368956824216067,0.5183233634107169,362.86902844062035,
9859,986,2024-05-11T15:18:23.067,0.1867491585835791,0.778240569105262,741.7013196806995,519
9890,989,2024-04-26T15:18:23.067,0.07345921172807879,0.9141177645968559,401.1868639475174,216
9890,989,2024-04-26T15:18:23.067,0.07345921172807879,0.9141177645968559,401.1868639475174,339
9890,989,2024-04-26T15:18:23.067,0.07345921172807879,0.9141177645968559,401.1868639475174,275
9926,993,2024-05-19T15:18:23.068,0.6451552823265837,0.6078535357967291,734.5615961509782,
174,18,2024-05-12T15:18:23.026,0.25328539322180765,0.0842100472289713,255.97521638134975,
712,72,2024-05-14T15:18:23.028,0.5856612571018938,0.6674584148062235,708.7982450775928,
825,83,2024-05-04T15:18:23.029,0.5301276145461528,0.09545814595010993,386.9630185664967,673
825,83,2024-05-04T15:18:23.029,0.5301276145461528,0.09545814595010993,386.9630185664967,4620
946,95,2024-05-20T15:18:23.029,0.12275882439271302,0.793830921114727,111.73349146516873,6102
946,95,2024-05-20T15:18:23.029,0.12275882439271302,0.793830921114727,111.73349146516873,1419
1641,165,2024-05-01T15:18:23.032,0.6638667760972693,0.9561908260245972,162.82066140936928,
1821,183,2024-05-20T15:18:23.033,0.2779209440341278,0.2383375117837747,746.7131968804645,4513
2018,202,2024-04-29T15:18:23.034,0.9422939379730257,0.49434277802901394,966.720771409099,32
2412,242,2024-05-18T15:18:23.035,0.3755712101882549,0.4949803591001354,702.684307294778,
2419,242,2024-04-24T15:18:23.035,0.5989316925939,0.7869349585081329,945.4948122098676,
2455,246,2024-05-14T15:18:23.035,0.1388546964392442,0.42936006312676234,538.7280449068071,3929
2455,246,2024-05-14T15:18:23.035,0.1388546964392442,0.42936006312676234,538.7280449068071,976
2579,258,2024-05-12T15:18:23.036,0.4022936355979436,0.5205668698222682,322.0785758664881,
2885,289,2024-05-11T15:18:23.037,0.12510957715597537,0.467654670813351,600.7673156450817,
3238,324,2024-05-12T15:18:23.039,0.9948808105798103,0.4204719591432665,861.0380429406941,
3646,365,2024-05-13T15:18:23.041,0.6921368998399158,0.39277156698528015,487.40427060340375,558
3951,396,2024-05-09T15:18:23.042,0.8049699942600383,0.7593288041855165,724.5423286782055,
4189,419,2024-05-14T15:18:23.043,0.639997673720161,0.46771391791581307,786.5258273335492,
4286,429,2024-04-26T15:18:23.043,0.06241597260026732,0.4986201662422348,910.2842225835393,
4291,430,2024-05-01T15:18:23.043,0.5899998592584904,0.9580268921856222,810.1312079425377,
4840,484,2024-04-24T15:18:23.046,0.2614388437019407,0.6280432921325012,130.43845157514062,
5497,550,2024-05-10T15:18:23.048,0.14705123123008945,0.1085945931900848,477.195206159589,
5877,588,2024-04-27T15:18:23.050,0.6817863741753685,0.22377966799402615,733.6408554038683,
5921,593,2024-05-02T15:18:23.050,0.7880232864223885,0.3132355714522238,163.06383158996383,540
6079,608,2024-05-14T15:18:23.051,0.300217497862467,0.11891230003137832,108.9541178845198,4123
6079,608,2024-05-14T15:18:23.051,0.300217497862467,0.11891230003137832,108.9541178845198,1545
6133,614,2024-04-27T15:18:23.051,0.12716484499982772,0.2510386569273604,466.61246214299535,3676
6133,614,2024-04-27T15:18:23.051,0.12716484499982772,0.2510386569273604,466.61246214299535,919
6212,622,2024-05-07T15:18:23.052,0.6300450462878991,0.9817932071351783,579.3018770754505,6042
6212,622,2024-05-07T15:18:23.052,0.6300450462878991,0.9817932071351783,579.3018770754505,604
6260,626,2024-04-28T15:18:23.052,0.9227803700996264,0.3307758400122215,490.7164572815896,1277
6342,635,2024-04-26T15:18:23.052,0.95758976509795,0.39501867074890806,370.4721177925816,581
6505,651,2024-05-04T15:18:23.053,0.20169893781892445,0.532107440994419,485.02146502477433,
6569,657,2024-04-30T15:18:23.053,0.48314911291670404,0.9505910823510025,893.8150124128288,5519
7243,725,2024-05-05T15:18:23.056,0.6903918395670204,0.4343710820811827,512.3329169968475,7029
7243,725,2024-05-05T15:18:23.056,0.6903918395670204,0.4343710820811827,512.3329169968475,267
7416,742,2024-05-10T15:18:23.057,0.054988700824504244,0.3686789296439522,246.38403838873634,545
7749,775,2024-05-22T15:18:23.058,0.23404896983991685,0.11753738689316517,252.22638887566663,4539
7790,779,2024-05-09T15:18:23.058,0.1713677457321774,0.5237953851210377,686.1570743948573,170
8316,832,2024-05-22T15:18:23.061,0.04296857156844869,0.03599142400765698,855.2849133938737,1282
8316,832,2024-05-22T15:18:23.061,0.04296857156844869,0.03599142400765698,855.2849133938737,1170
8973,898,2024-05-23T15:18:23.063,0.33197685318183356,0.176259455965442,997.4052840196621,6157
8973,898,2024-05-23T15:18:23.063,0.33197685318183356,0.176259455965442,997.4052840196621,3593
8999,900,2024-05-02T15:18:23.063,0.5150138779271782,0.37358271484453764,177.50931166870492,
9086,909,2024-05-11T15:18:23.064,0.4462571013350929,0.20792436038286521,723.7127986730603,4820
9086,909,2024-05-11T15:18:23.064,0.4462571013350929,0.20792436038286521,723.7127986730603,1139
9086,909,2024-05-11T15:18:23.064,0.4462571013350929,0.20792436038286521,723.7127986730603,849
9403,941,2024-05-07T15:18:23.065,0.44784173118799553,0.33998670595334846,821.7050095510332,769
9403,941,2024-05-07T15:18:23.065,0.44784173118799553,0.33998670595334846,821.7050095510332,28
9431,944,2024-05-15T15:18:23.065,0.338518644535716,0.6896113761599926,352.6986555167155,2210
9431,944,2024-05-15T15:18:23.065,0.338518644535716,0.6896113761599926,352.6986555167155,104
9634,964,2024-04-26T15:18:23.066,0.039945695645104196,0.22159560553221735,959.9374649241047,691
9634,964,2024-04-26T15:18:23.066,0.039945695645104196,0.22159560553221735,959.9374649241047,195
9873,988,2024-04-24T15:18:23.067,0.4728016097951303,0.8674506926300385,171.13591236515117,2858
17,2,2024-05-07T15:18:23.025,0.8581034861998712,0.2322336081541464,999.8399845547377,
79,8,2024-05-16T15:18:23.025,0.9905504994625329,0.02273853098514189,957.2614398392784,3571
170,17,2024-05-16T15:18:23.026,0.39160972230354685,0.27113055923733687,559.9659812355885,940
209,21,2024-04-27T15:18:23.026,0.6869986172407964,0.01862171587281114,864.2586810480909,2783
661,67,2024-05-06T15:18:23.028,0.7033715834390684,0.3352210179254279,120.02650735814379,5329
661,67,2024-05-06T15:18:23.028,0.7033715834390684,0.3352210179254279,120.02650735814379,154
1060,106,2024-05-01T15:18:23.029,0.12339989408212959,0.9964764277970161,43.539305967023196,5040
1060,106,2024-05-01T15:18:23.029,0.12339989408212959,0.9964764277970161,43.539305967023196,269
1342,135,2024-04-25T15:18:23.031,0.6059033905540434,0.5894526178928757,510.1757262086626,4574
1346,135,2024-05-16T15:18:23.031,0.8519410969390177,0.5976919288611781,155.44200320466967,4860
1346,135,2024-05-16T15:18:23.031,0.8519410969390177,0.5976919288611781,155.44200320466967,3971
